"id","content","image_url","lesson_id","category_id","category_name","answers","count"
3085,"اذكر وظيفة جزر لانغرهانس في البنكرياس.","",20,4,"اذكر وظيفة","[{""content"" : ""تفرز هرمونَي الأنسولين والغلوكاغون."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3085, ""image_url"" : """"}]","1"
3534,"اذكر وظيفة الطبقة الآلية في جدار الكيس الطلعي لمغلفات البذور.","",27,4,"اذكر وظيفة","[{""content"" : ""ينفتح المئبر عند النضج بتأثيرها."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3534, ""image_url"" : """"}]","1"
3535,"اذكر وظيفة الطبقات المغذية في جدار الكيس الطلعي لمغلفات البذور.","",27,4,"اذكر وظيفة","[{""content"" : ""تتغذى الخلايا الأم لحبات الطلع من السائل المغذي الناتج عن تهلم هذه الطبقات."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3535, ""image_url"" : """"}]","1"
3536,"اذكر وظيفة فتحات الإنتاش عند حبة الطلع.","",27,4,"اذكر وظيفة","[{""content"" : ""يخرج منها الأنبوب الطلعي."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3536, ""image_url"" : """"}]","1"
3537,"اذكر وظيفة النوسيل عند مغلفات البذور.","",27,4,"اذكر وظيفة","[{""content"" : ""النسيج المغذي الأساسي في البذيرة."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3537, ""image_url"" : """"}]","1"
3538,"اذكر وظيفة الحبل السري للبذيرة الناضجة.","",27,4,"اذكر وظيفة","[{""content"" : ""يصل البذيرة بجدار المبيض في منطقة تسمى المشيمة."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3538, ""image_url"" : """"}]","1"
3539,"اذكر وظيفة الخلية الإعاشية عند مغلفات البذور.","",27,4,"اذكر وظيفة","[{""content"" : ""تقوم نواتها بتوجيه نمو الأنبوب الطلعي والمحافظة على حيويته حتى يصل إلى كوة البذيرة"", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3539, ""image_url"" : """"}]","1"
3540,"اذكر وظيفة الخلية التوالدية عند مغلفات البذور.","",27,4,"اذكر وظيفة","[{""content"" : ""تنقسم نواتها انقساماً خيطياً مُعطيةً نطفتين نباتيتين (1n)."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3540, ""image_url"" : """"}]","1"
3541,"اذكر وظيفة البيضة الأصلية عند مغلفات البذور.","",27,4,"اذكر وظيفة","[{""content"" : ""تنقسم انقساماً خيطياً لتعطي خلية كبيرة وصغيرة، الخلية الكبيرة تعطي المعلق، والخلية الصغيرة تعطي طليعة الرشيم التي تتمايز إلى رشيم نهائي."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3541, ""image_url"" : """"}]","1"
3542,"اذكر وظيفة البيضة الإضافية عند مغلفات البذور.","",27,4,"اذكر وظيفة","[{""content"" : ""تعطي نسيج السويداء."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3542, ""image_url"" : """"}]","1"
3543,"اذكر وظيفة الثمرة.","",27,4,"اذكر وظيفة","[{""content"" : ""تعدّ عضواً متخصصاً في حماية البذور وتسهيل انتشارها."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3543, ""image_url"" : """"}]","1"
3084,"اذكر وظيفة هرمونَي الأنسولين والغلوكاغون.","",20,4,"اذكر وظيفة","[{""content"" : ""ضبط مستوى سكر العنب (الغلوكوز) المنحل في الدم عن الحد الطبيعي (70 - 110 ملغ / 100 مل من الدم)."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3084, ""image_url"" : """"}]","1"
3071,"اذكر وظيفة أنظيم الأدينيل سيكلاز.","",19,4,"اذكر وظيفة","[{""content"" : ""يقوم بتحويل ATP إلى cAMP."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3071, ""image_url"" : """"}]","1"
3070,"اذكر وظيفة البروتين G.","",19,4,"اذكر وظيفة","[{""content"" : ""تنشيط أنظيم الأدينيل سيكلاز."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3070, ""image_url"" : """"}]","1"
3069,"اذكر وظيفة هرمون الميلاتونين.","",19,4,"اذكر وظيفة","[{""content"" : ""يقوم بتفتيح البشرة، إذ يعاكس بعمله عمل هرمون MSH، ويقوم بتنظيم الساعة البيولوجية للجسم، ويساعد في تنظيم الدورات التكاثرية في بعض الأنواع الحيوانية التي تتميز بوجود فصول تكاثر محددة."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3069, ""image_url"" : """"}]","1"
3560,"اذكر وظيفة المورثات في التشكُّل.","",28,4,"اذكر وظيفة","[{""content"" : ""تتحكم المورثات في تنامي الكائن الحي وتطوره، وتسمى مُنظّمات التعضي."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3560, ""image_url"" : """"}]","1"
3561,"اذكر وظيفة المورثة SRY.","",28,4,"اذكر وظيفة","[{""content"" : ""تشرف على صنع بروتين خاص ينشط تحول بداءة المنسل إلى خصية خلال الأسبوع 7 من الحمل."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3561, ""image_url"" : """"}]","1"
3562,"اذكر وظيفة أنبوبَي وولف.","",28,4,"اذكر وظيفة","[{""content"" : ""ينموان إلى أقنية تناسلية ذكرية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3562, ""image_url"" : """"}]","1"
3563,"اذكر وظيفة أنبوبي مولر.","",28,4,"اذكر وظيفة","[{""content"" : ""ينموان إلى أقنية تناسلية أنثوية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3563, ""image_url"" : """"}]","1"
3564,"اذكر وظيفة هرمون AMH.","",28,4,"اذكر وظيفة","[{""content"" : ""يُثبّط نمو أنبوبي مولر."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3564, ""image_url"" : """"}]","1"
3068,"اذكر وظيفة هرمون CT.","",19,4,"اذكر وظيفة","[{""content"" : ""يثبط إخراج الكالسيوم من العظام، وزيادة طرح الكالسيوم مع البول."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3068, ""image_url"" : """"}]","1"
2113,"اذكر وظيفة المحوار.","",2,4,"اذكر وظيفة","[{""content"" : ""ينقل السيالة العصبية بعيداً عن جسم الخلية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2113, ""image_url"" : """"}]","1"
2112,"اذكر وظيفة الاستطالات الهيولية.","",2,4,"اذكر وظيفة","[{""content"" : ""استقبال المعلومات الواردة ونقلها نحو جسم الخلية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2112, ""image_url"" : """"}]","1"
2111,"اذكر وظيفة خلايا البطانة العصبية.","",2,4,"اذكر وظيفة","[{""content"" : ""تُبطّن قناة السيساء وبطينات الدماغ، وتغطي سطوح الضفائر المشيمية، وتفرز السائل الدماغي الشوكي."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2111, ""image_url"" : """"}]","1"
2110,"اذكر وظيفة الخلايا الدبقية النجمية.","",2,4,"اذكر وظيفة","[{""content"" : ""تسهم في تشكيل الحاجز الدماغي الدموي، وتعمل على تنظيم التوازن الشاردي حول العصبونات، وتقوم بتغذيتها، وإعادة امتصاص النواقل العصبية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2110, ""image_url"" : """"}]","1"
2109,"اذكر وظيفة خلايا الدبق قليلة الاستطالات.","",2,4,"اذكر وظيفة","[{""content"" : ""تشكل غمد النخاعين حول محاوير الخلايا العصبية في المادة البيضاء."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2109, ""image_url"" : """"}]","1"
2108,"اذكر وظيفة خلايا الدبق الصغيرة.","",2,4,"اذكر وظيفة","[{""content"" : ""تقوم ببلعمة العصبونات التالفة والخلايا الغريبة."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2108, ""image_url"" : """"}]","1"
3067,"اذكر وظيفة هرمون PTH.","",19,4,"اذكر وظيفة","[{""content"" : ""زيادة إخراج الكالسيوم من العظام، وزيادة امتصاص الكالسيوم من البول وإعادتها إلى الدم."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3067, ""image_url"" : """"}]","1"
3066,"اذكر وظيفة هرمونات T4 وT3.","",19,4,"اذكر وظيفة","[{""content"" : ""تقوم بتنشيط المورثات لتركيب كم أكبر من البروتينات."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3066, ""image_url"" : """"}]","1"
3065,"اذكر وظيفة خلايا C في الغدة الدرقية.","",19,4,"اذكر وظيفة","[{""content"" : ""تفرز هرمون الكالسيتونين (CT)."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3065, ""image_url"" : """"}]","1"
3064,"اذكر وظيفة الخلايا الظهارية في الغدة الدرقية.","",19,4,"اذكر وظيفة","[{""content"" : ""تفرز هرموني التيروكسين T4 وثلاثي يود التيرونين T3."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3064, ""image_url"" : """"}]","1"
2981,"اذكر وظيفة هرمون OXT لدى الذكر.","",18,4,"اذكر وظيفة","[{""content"" : ""يسبب تقلّص العضلات الملساء في الأسهر والبروستات مسبباً دفع السائل المنوي في الأسهر والقذف."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2981, ""image_url"" : """"}]","1"
2980,"اذكر وظيفة هرمون OXT لدى الأنثى.","",18,4,"اذكر وظيفة","[{""content"" : ""مسؤول عن تقلّص عضلات الرحم الملساء في أثناء الولادة كما يساعد في عودة الرحم إلى حجمه الطبيعي بعد الولادة، ويعمل على إفراغ الحليب من ثدي الأم المرضع عن طريق تقلّص العضلات الملساء المحيطة بالجيوب المفرزة للحليب في الثدي."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2980, ""image_url"" : """"}]","1"
2717,"اذكر وظيفة الخلايا القاعدية في البطانة الشمية.","",14,4,"اذكر وظيفة","[{""content"" : ""تقوم بتعويض الخلايا الحسية الشمية باستمرار."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2717, ""image_url"" : """"}]","1"
3700,"اذكر وظيفة هرمون الإنهيبين عند الذكر.","",30,4,"اذكر وظيفة","[{""content"" : ""يثبط إفراز FSH وGnRH."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3700, ""image_url"" : """"}]","1"
3699,"اذكر وظيفة هرمون LH عند الذكر.","",30,4,"اذكر وظيفة","[{""content"" : ""يحث الخلايا البينية على إفراز التستوسترون، والذي ينشط تشكل النطاف."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3699, ""image_url"" : """"}]","1"
3698,"اذكر وظيفة هرمون FSH عند الذكر.","",30,4,"اذكر وظيفة","[{""content"" : ""يحث الأنابيب المنوية في الخصية على تشكل النطاف بشكل غير مباشر."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3698, ""image_url"" : """"}]","1"
3697,"اذكر وظيفة هرمون GnRH.","",30,4,"اذكر وظيفة","[{""content"" : ""يحرض النخامة الأمامية فتفرز هرموني: FSH المنبه للجريب وLH الملوتن (المصفر)."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3697, ""image_url"" : """"}]","1"
3696,"اذكر وظيفة التستوسترون عند البلوغ.","",30,4,"اذكر وظيفة","[{""content"" : ""1. ظهور الصفات الجنسية الثانوية (المميزة للذكر البالغ) وهي: ظهور الشعر في مناطق عدة من الجسم، خشونة الصوت، ضخامة العضلات وقوّتها، زيادة حجم الأعضاء التناسلية وكيس الصّفن.\r\n2. تنشيط تشكل النطاف وزيادة عمر النطاف المخزنة.\r\n3. زيادة الكتلة العضلية والعظمية للذكور بنسبة تفوق مثيلتها لدى الإناث بـ 50% لأنه يحث على تركيب البروتينات وزيادة ترسب الكالسيوم في العظام."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3696, ""image_url"" : """"}]","1"
3695,"اذكر وظيفة التستوسترون في المرحلة الجنينية.","",30,4,"اذكر وظيفة","[{""content"" : ""1. ظهور الصفات الجنسية الأولية (تشكل الأعضاء الجنسية للجنين).\r\n2. نمو أنابيب وولف.\r\n3. هجرة الخصيتين إلى كيس الصفن."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3695, ""image_url"" : """"}]","1"
3694,"اذكر وظيفة الحاجز الدموي الخصيوي.","",30,4,"اذكر وظيفة","[{""content"" : ""يمنع وصول مواد ضارة إلى الخصية، ويمنع خلايا جهاز المناعة من مهاجمة النطاف."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3694, ""image_url"" : """"}]","1"
3693,"اذكر وظيفة الخلايا الحاضنة (سرتولي).","",30,4,"اذكر وظيفة","[{""content"" : ""1. مصدر غذائي للمنويات التي تتمايز إلى نطاف.\r\n2. تسهم في تشكيل الحاجز الدموي الخصيوي.\r\n3. بلعمة الهيولى المفقودة من المنويات التي تتمايز إلى نطاف."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3693, ""image_url"" : """"}]","1"
3692,"اذكر وظيفة الجسيمات الكوندرية للنطفة.","",30,4,"اذكر وظيفة","[{""content"" : ""تزوّد النطفة بالطاقة الضرورية لأداء عملياتها الحيوية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3692, ""image_url"" : """"}]","1"
3691,"اذكر وظيفة جهاز غولجي في المنوية.","",30,4,"اذكر وظيفة","[{""content"" : ""يتحول إلى جسيم طرفي يتوضع في مقدمة رأس النطفة."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3691, ""image_url"" : """"}]","1"
3690,"اذكر وظيفة خلايا الظهارة المنشئة في الأنابيب المنوية.","",30,4,"اذكر وظيفة","[{""content"" : ""تنقسم سلسلة انقسامات خيطية مشكلة منسليات منوية 2n."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3690, ""image_url"" : """"}]","1"
2718,"اذكر وظيفة بروتين G.","",14,4,"اذكر وظيفة","[{""content"" : ""ينشط أنظيم أدينيل سيكلاز."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2718, ""image_url"" : """"}]","1"
2719,"اذكر وظيفة أنظيم أدينيل سيكلاز.","",14,4,"اذكر وظيفة","[{""content"" : ""يحول المركب (ATP) إلى أدينوزين أحادي الفوسفات الحلقي (cAMP)."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2719, ""image_url"" : """"}]","1"
2720,"اذكر وظيفة الخلايا القاعدية في البرعم الذوقي.","",14,4,"اذكر وظيفة","[{""content"" : ""تنقسم فتعطي خلايا انتقالية تقوم بدورها كخلايا استنادية قبل أن تتحول إلى خلايا حسية ذوقية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2720, ""image_url"" : """"}]","1"
2764,"اذكر وظيفة عضو كورتي.","",15,4,"اذكر وظيفة","[{""content"" : ""يعدّ المستقبل الصوتي داخل القناة القوقعيّة."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2764, ""image_url"" : """"}]","1"
2765,"اذكر وظيفة عظيمات السمع.","",15,4,"اذكر وظيفة","[{""content"" : ""تنقل الاهتزازات من غشاء الطبل إلى غشاء النافذة البيضية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2765, ""image_url"" : """"}]","1"
2766,"اذكر وظيفة النافذة البيضية.","",15,4,"اذكر وظيفة","[{""content"" : ""تنقل الاهتزازات من عظيمات السمع إلى اللمف الخارجي في القناة الدهليزية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2766, ""image_url"" : """"}]","1"
2767,"اذكر وظيفة غشاء رايسنر.","",15,4,"اذكر وظيفة","[{""content"" : ""ينقل الاهتزازات من اللمف الخارجي في القناة الدهليزية إلى اللمف الداخلي في القناة القوقعية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2767, ""image_url"" : """"}]","1"
2768,"اذكر وظيفة النافذة المدورة.","",15,4,"اذكر وظيفة","[{""content"" : ""يندفع غشاؤها نحو جهة الأذن الوسطى من أجل امتصاص الضغط المتولد على غشاء النافذة البيضية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2768, ""image_url"" : """"}]","1"
2769,"اذكر وظيفة العضلة الشادة الطبلية.","",15,4,"اذكر وظيفة","[{""content"" : ""تتقلص فتسحب المطرقة نحو الداخل، مما يؤدي إلى شد غشاء الطبل، فتنخفض قدرته على الاهتزاز."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2769, ""image_url"" : """"}]","1"
2770,"اذكر وظيفة العضلة الشادة الركابية.","",15,4,"اذكر وظيفة","[{""content"" : ""تتقلص فتسحب الصفيحة الركابية نحو الخارج، مما يؤدي إلى تخفيف حركة الركاب على غشاء النافذة البيضية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2770, ""image_url"" : """"}]","1"
2771,"اذكر وظيفة لطخة القريبة.","",15,4,"اذكر وظيفة","[{""content"" : ""حساسة للتغيرات الناتجة عن الحركة الأفقية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2771, ""image_url"" : """"}]","1"
2772,"اذكر وظيفة لطخة الكييس.","",15,4,"اذكر وظيفة","[{""content"" : ""حساسة للتغيرات الناتجة عن الحركة الشاقولية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2772, ""image_url"" : """"}]","1"
2773,"اذكر وظيفة مستقبلات التوازن الموجودة في أمبولة القنوات الهلالية.","",15,4,"اذكر وظيفة","[{""content"" : ""تستجيب إلى الحركات الدورانية للرأس."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2773, ""image_url"" : """"}]","1"
2820,"اذكر وظيفة المشيمية في العين.","",16,4,"اذكر وظيفة","[{""content"" : ""تغذي الخلايا البصرية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2820, ""image_url"" : """"}]","1"
2821,"اذكر وظيفة صباغ الميلانين في شبكية العين.","",16,4,"اذكر وظيفة","[{""content"" : ""يمتصّ الفائض من الأشعة الضوئية التي تجتاز الخلايا البصرية ويمنع انعكاسها ممّا يسهم في وضوح الرؤية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2821, ""image_url"" : """"}]","1"
2822,"اذكر وظيفة الخلايا الأفقية في شبكية العين.","",16,4,"اذكر وظيفة","[{""content"" : ""تؤمّن اتصالات مشبكية أفقية بين الخلايا البصرية والعصبونات ثنائية القطب في طبقة المشابك الخارجية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2822, ""image_url"" : """"}]","1"
2823,"اذكر وظيفة الخلايا المقرنية في شبكية العين.","",16,4,"اذكر وظيفة","[{""content"" : ""تساعد في تكامل السيالات العصبية البصرية الواردة من الخلايا البصرية إلى الخلايا العقدية قبل أن تغادر الشبكية إلى الفص القفوي للمخ."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2823, ""image_url"" : """"}]","1"
2824,"اذكر وظيفة الجسيمات الكوندرية في الخلايا الحسية البصرية.","",16,4,"اذكر وظيفة","[{""content"" : ""تؤمن الطاقة اللازمة لعمل الخلية البصرية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2824, ""image_url"" : """"}]","1"
2825,"اذكر وظيفة الجسيم المشبكي في الخلايا الحسية البصرية.","",16,4,"اذكر وظيفة","[{""content"" : ""يؤمن الاتصال المشبكي بين الخلية البصرية والعصبونات ثنائية القطب."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2825, ""image_url"" : """"}]","1"
2890,"اذكر وظيفة مركب ترانسديوسين.","",17,4,"اذكر وظيفة","[{""content"" : ""ينشط أنظيم فوسفو دي استيراز."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2890, ""image_url"" : """"}]","1"
2891,"اذكر وظيفة أنظيم فوسفو دي استيراز.","",17,4,"اذكر وظيفة","[{""content"" : ""يحول المركب cGMP إلى GMP."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2891, ""image_url"" : """"}]","1"
2892,"اذكر وظيفة الجسم البلوري.","",17,4,"اذكر وظيفة","[{""content"" : ""يقوم بالدور الرئيس في مطابقة الخيال على الشبكية إذ يتغير تحدبه، من ثمَّ قوة كسره للضوء عندما يقترب الجسم المرئي من العين، أو يبتعد عنها."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2892, ""image_url"" : """"}]","1"
2971,"اذكر وظيفة السويقة النخامية.","",18,4,"اذكر وظيفة","[{""content"" : ""تربط الغدة النخامية بالوطاء."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2971, ""image_url"" : """"}]","1"
2102,"اذكر وظيفة جسيمات نيسل.","",2,4,"اذكر وظيفة","[{""content"" : ""لها دور في تركيب بروتينات الخلية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2102, ""image_url"" : """"}]","1"
2103,"اذكر وظيفة الأزرار.","",2,4,"اذكر وظيفة","[{""content"" : ""تختزن فيها النواقل الكيميائية العصبية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2103, ""image_url"" : """"}]","1"
2104,"اذكر وظيفة غمد النخاعين.","",2,4,"اذكر وظيفة","[{""content"" : ""يعزل الألياف العصبية كهربائياً ويزيد من سرعة السيالة العصبية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2104, ""image_url"" : """"}]","1"
2105,"اذكر وظيفة غمد شوان.","",2,4,"اذكر وظيفة","[{""content"" : ""له دور في مساعدة الألياف العصبية المحيطية على التجدد بعد انقطاعها."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2105, ""image_url"" : """"}]","1"
2106,"اذكر وظيفة خلايا شوان.","",2,4,"اذكر وظيفة","[{""content"" : ""تشكّل غمد النخاعين حول بعض الألياف العصبية المحيطية وتساهم في تجددها بعد تعرضها للأذية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2106, ""image_url"" : """"}]","1"
2107,"اذكر وظيفة الخلايا التابعة (الساتلة).","",2,4,"اذكر وظيفة","[{""content"" : ""تحيط بأجسام العصبونات في العقد العصبية الكبيرة وتقوم بدعم العصبونات وتغذيتها."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2107, ""image_url"" : """"}]","1"
3624,"اذكر وظيفة غدتا كوبر (البصليتان الإحليليتان).","",29,4,"اذكر وظيفة","[{""content"" : ""تفرزان مادة مخاطية أساسية تخفف حموضة البول المتبقي في الإحليل."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3624, ""image_url"" : """"}]","1"
3623,"اذكر وظيفة البلاسمين المنوي.","",29,4,"اذكر وظيفة","[{""content"" : ""بروتين مضاد للجراثيم يساعد على منع حدوث التهابات المجرى البولي التناسلي لدى الذكور."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3623, ""image_url"" : """"}]","1"
3622,"اذكر وظيفة البروستات.","",29,4,"اذكر وظيفة","[{""content"" : ""تفرز سائلاً حمضياً إلى حد ما حليبياً يشكّل (20 - 30%) من حجم السائل المنوي يخفف من لزوجة السائل المنوي، ويحتوي على شوارد الكالسيوم لتنشيط حركة النطاف."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3622, ""image_url"" : """"}]","1"
3621,"اذكر وظيفة البروستاغلاندين الموجود في السائل المنوي.","",29,4,"اذكر وظيفة","[{""content"" : ""تحثّ على تقلص العضلات الملساء في المجرى التكاثري الذكري، وتقلص عضلات المجرى التكاثري الأنثوي في أثناء الاقتران لتأمين وصول النطاف إلى أعلى الرحم."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3621, ""image_url"" : """"}]","1"
3620,"اذكر وظيفة الحويصلان المنويان (الغدد المنوية).","",29,4,"اذكر وظيفة","[{""content"" : ""تفرز نحو 60% من السائل المنوي."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3620, ""image_url"" : """"}]","1"
3619,"اذكر وظيفة الإحليل.","",29,4,"اذكر وظيفة","[{""content"" : ""يفرز سائلاً مخاطياً يُضاف إلى النطاف."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3619, ""image_url"" : """"}]","1"
3618,"اذكر وظيفة الأسهر.","",29,4,"اذكر وظيفة","[{""content"" : ""يقوم بنقل النطاف إلى الإحليل، وبإمكانه تخزين النطاف لمدة شهر تقريباً."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3618, ""image_url"" : """"}]","1"
3617,"اذكر وظيفة البربخ.","",29,4,"اذكر وظيفة","[{""content"" : ""يُعدّ المستودع الرئيس للنطاف، وتكتسب النطاف فيه القدرة على الحركة الذاتية عند اختلاطها بمفرزات الحويصلين المنويين."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3617, ""image_url"" : """"}]","1"
3616,"اذكر وظيفة القناة الإربية عند الذكور.","",29,4,"اذكر وظيفة","[{""content"" : ""يمر عبرها الحبل المنوي."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3616, ""image_url"" : """"}]","1"
3615,"اذكر وظيفة الخلايا البينية (ليديغ).","",29,4,"اذكر وظيفة","[{""content"" : ""تفرز هرمونات الأندروجينات ومنها التستوسترون."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3615, ""image_url"" : """"}]","1"
3614,"اذكر وظيفة الأنابيب المنوية.","",29,4,"اذكر وظيفة","[{""content"" : ""تقوم بإنتاج النطاف (الأعراس الذكرية)."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3614, ""image_url"" : """"}]","1"
3613,"اذكر وظيفة الخصية.","",29,4,"اذكر وظيفة","[{""content"" : ""تفرز الهرمونات الجنسية الذكرية إلى الدم، وتنتج الأعراس الذكرية وتلقي بها في القنوات الناقلة إلى الوسط الخارجي."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 3613, ""image_url"" : """"}]","1"
2972,"اذكر وظيفة هرمون GH.","",18,4,"اذكر وظيفة","[{""content"" : ""ينظم نمو العظام والأنسجة الأخرى."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2972, ""image_url"" : """"}]","1"
2973,"اذكر وظيفة هرمون MSH.","",18,4,"اذكر وظيفة","[{""content"" : ""ينشط خلايا الجلد لإنتاج الميلانين."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2973, ""image_url"" : """"}]","1"
2974,"اذكر وظيفة هرمون PRL.","",18,4,"اذكر وظيفة","[{""content"" : ""ينشط إنتاج الحليب في الغدد الثديية."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2974, ""image_url"" : """"}]","1"
2975,"اذكر وظيفة هرمون ACTH.","",18,4,"اذكر وظيفة","[{""content"" : ""ينشط قشرة الكظر لإفراز هرموناتها."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2975, ""image_url"" : """"}]","1"
2976,"اذكر وظيفة هرمون TSH.","",18,4,"اذكر وظيفة","[{""content"" : ""ينشط الدرقية لإفراز هرموناتها."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2976, ""image_url"" : """"}]","1"
2977,"اذكر وظيفة هرمونَي FSH وLH.","",18,4,"اذكر وظيفة","[{""content"" : ""ينشطان الغدد الجنسية لإفراز هرموناتها."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2977, ""image_url"" : """"}]","1"
2978,"اذكر وظيفة السوماتوميدين.","",18,4,"اذكر وظيفة","[{""content"" : ""يدور في الدم ويحفز بشكل مباشر نمو الغضاريف والعظام."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2978, ""image_url"" : """"}]","1"
2979,"اذكر وظيفة هرمون ADH.","",18,4,"اذكر وظيفة","[{""content"" : ""يؤثر في نهاية الأنابيب البولية في الكلية إذ ينشطها على إعادة امتصاص معظم الماء المرتشح داخل الأنبوب البولي إلى الدم، ويُفرز كذلك استجابة لحالات انخفاض ضغط الدم، فيعمل قابضاً للأوعية الدموية مما يؤدي إلى ارتفاع ضغط الدم."", ""notes"" : """", ""is_correct"" : true, ""question_id"" : 2979, ""image_url"" : """"}]","1"
